time,open,high,low,upstop,downstop,volume,money,close
2011/2/25,8.9994,9.1379,8.9113,9.9057,8.1016,59098553.98,5489630,9.033
2011/2/28,9.1043,9.1463,8.9575,9.935,8.131,121492319.1,11240484,9.1211
2011/3/1,9.1211,9.1421,8.9113,10.0315,8.2107,197961734.1,18467976,9.0372
2011/3/2,9.0204,9.1799,8.6764,9.9392,8.1352,249415643.1,23369058,9.1043
2011/3/3,9.4316,9.4316,8.8148,10.0148,8.1939,220184225.5,20356784,8.8694
2011/3/4,8.7897,8.9197,8.7267,9.7546,7.9841,90987927.79,8621570,8.8778
2011/3/7,8.8904,8.9575,8.5589,9.7672,7.9883,383689324.3,36856558,8.7435
2011/3/8,8.7183,8.7183,8.475,9.6162,7.8708,193227280.9,18990416,8.5463
2011/3/9,8.5463,8.7477,8.5379,9.4022,7.6904,139622482.3,13516202,8.6722
2011/3/10,8.6848,8.7267,8.5589,9.5407,7.8037,96867958.21,9439834,8.5715
2011/3/11,8.5295,8.6638,8.4792,9.4274,7.7156,69916419.95,6823622,8.5212
2011/3/14,8.517,8.6596,8.475,9.3728,7.6695,81734980.81,8014196,8.6302
2011/3/15,8.6344,8.6428,8.3491,9.4945,7.766,122453167,12173966,8.3911
2011/3/16,8.3911,8.5547,8.3575,9.2302,7.552,86373977.09,8572078,8.454
2011/3/17,8.433,8.433,8.1813,9.3015,7.6065,107234172.4,10823854,8.2023
2011/3/18,8.261,8.3701,8.2149,9.0246,7.3842,56774839.33,5751208,8.2736
2011/3/21,8.3491,8.4121,8.2862,9.1001,7.4471,83061781.7,8355470,8.3072
2011/3/22,8.3491,8.433,7.875,9.1379,7.4765,142061956.9,14625758,8.4121
2011/3/23,8.3827,8.3827,8.2526,9.2554,7.573,90767862.39,9157922,8.3324
2011/3/24,8.3491,8.3491,8.0135,9.1673,7.4974,218117320.4,22608342,8.0513
2011/3/25,8.0722,8.1519,7.9506,8.8568,7.2457,166433013.6,17364900,8.0009
2011/3/28,7.9715,8.0345,7.766,8.8023,7.1996,225407879.3,24011384,7.7785
2011/3/29,7.7785,7.7785,7.6149,8.5547,7.0024,154212752.7,16900180,7.6904
2011/3/30,7.6946,7.8289,7.6778,8.4582,6.9226,86509393.75,9351494,7.7198
2011/3/31,7.8205,7.875,7.552,8.4918,6.9478,87356346.22,9456202,7.6149
2011/4/1,7.6737,7.7492,7.5939,8.3785,6.8555,63089524.13,6902986,7.703
2011/4/6,7.682,7.8289,7.6443,8.475,6.931,97095411.58,10546696,7.7618
2011/4/7,7.875,8.0764,7.8037,8.5379,6.9856,200093111.9,21077674,8.0764
2011/4/8,8.0764,8.089,7.9548,8.8862,7.2709,106063492.7,11118582,8.0261
2011/4/11,8.0554,8.0764,7.8373,8.8274,7.2247,122936427.6,13031342,7.8666
2011/4/12,7.9086,7.917,7.8163,8.6554,7.0821,88852132,9483482,7.8834
2011/4/13,7.8625,8.068,7.8415,8.6722,7.0947,88020727.66,9255654,8.0554
2011/4/14,8.089,8.2568,8.0219,8.861,7.2499,148338020,15217616,8.1981
2011/4/15,8.2107,8.2191,8.0345,9.0162,7.38,84540301.54,8760502,8.0638
2011/4/18,8.0638,8.0974,7.7827,8.8694,7.2583,91280891.45,9663898,7.8373
2011/4/19,7.8457,8.1058,7.8037,8.6218,7.0527,117217797.9,12425234,7.8205
2011/4/20,7.8876,7.9086,7.7576,8.6009,7.0401,45237852.62,4843394,7.8373
2011/4/21,7.8876,8.0051,7.7618,8.6218,7.0527,67194136.1,7164108,7.9589
2011/4/22,7.9548,7.9589,7.8163,8.7561,7.1618,51836859.16,5506170,7.9548
2011/4/25,7.9296,8.0387,7.38,8.7519,7.1576,208247783,22940618,7.5939
2011/4/26,7.5562,7.5604,7.3002,8.3533,6.8345,130357714,14806716,7.317
2011/4/27,7.3422,7.4387,7.3254,8.0471,6.587,61636730.33,6997122,7.3842
2011/4/28,7.4597,7.531,7.1744,8.1226,6.6457,45432998.71,5205582,7.1786
2011/4/29,7.187,7.51,7.187,7.896,6.4611,61481964.64,7003296,7.3758
2011/5/3,7.4093,7.7408,7.2163,8.1142,6.6374,108985845.8,12014600,7.6695
2011/5/4,7.6653,7.7408,7.5142,8.4372,6.9017,57734241.19,6347192,7.5688
2011/5/5,7.6149,7.6946,7.4974,8.324,6.8136,41397190.49,4569754,7.6401
2011/5/6,7.5604,7.7618,7.531,8.4037,6.8765,54028366.95,5907184,7.682
2011/5/9,7.7282,7.9002,7.6988,8.4498,6.9143,84066474.04,9011986,7.7911
2011/5/10,7.703,7.938,7.703,8.5715,7.0108,95060169.15,10139946,7.9044
2011/5/11,7.9002,8.1058,7.7827,8.6932,7.1156,197072804.4,20759470,7.7869
2011/5/12,7.7156,8.0177,7.6737,8.5673,7.0066,146739814.2,15653982,7.9128
2011/5/13,7.8834,8.0471,7.8583,8.7058,7.1198,152139461.8,16072678,7.8666
2011/5/16,7.9212,7.9715,7.8037,8.6554,7.0821,78948867.57,8401898,7.8583
2011/5/17,7.8876,7.8918,7.5939,8.6428,7.0737,103934393.1,11327912,7.6359
2011/5/18,7.7282,7.8499,7.6359,8.3995,6.8723,98504600.83,10609256,7.8121
2011/5/20,7.896,8.475,7.8541,8.5925,7.0317,343846281.2,35405546,8.1477
2011/5/23,8.1394,8.3701,7.9548,8.9617,7.3338,237886779.8,24422466,8.1394
2011/5/24,8.1477,8.2778,7.9925,8.9533,7.3254,154022591.1,15844120,8.2065
2011/5/25,8.1771,8.4666,8.1771,9.0288,7.3842,216247473.6,21729346,8.3491
2011/5/26,8.3995,8.4624,8.0177,9.184,7.5142,204559726.1,20853184,8.0219
2011/5/27,8.0219,8.0387,7.5058,8.8232,7.2205,173020528,18993830,7.6359
2011/5/30,7.6275,7.917,7.4471,8.3995,6.8723,97368950.89,10535228,7.7198
2011/5/31,7.8247,7.8247,7.6778,8.4918,6.9478,47262450.81,5131434,7.7534
2011/6/1,7.7869,8.2275,7.7198,8.5295,6.9772,200651467.6,20877228,8.068
2011/6/2,7.9422,8.0974,7.8918,8.8736,7.2625,170221665.2,17872030,8.0135
2011/6/3,8.0974,8.1058,7.9338,8.8148,7.2121,104721841.7,10954882,8.0261
2011/6/7,7.9715,8.2023,7.9506,8.8274,7.2247,119139415.7,12303028,8.1687
2011/6/8,8.1813,8.324,8.1184,8.9869,7.3506,111709499.6,11388080,8.2526
2011/6/9,8.2149,8.2149,7.8792,9.0792,7.4261,108156372.9,11339710,7.9422
2011/6/10,7.8876,8.0596,7.8205,8.7351,7.1492,74970625.35,7962374,8.0387
2011/6/13,7.9925,8.0345,7.9044,8.8442,7.2331,56396155.47,5949254,7.938
2011/6/14,7.9296,8.1142,7.9086,8.7309,7.145,63649001.43,6654740,7.9799
2011/6/15,8.0135,8.1561,7.9715,8.7771,7.1828,94218971.73,9818346,8.0135
2011/6/16,7.9715,7.9715,7.573,8.8148,7.2121,108307918,11794214,7.7114
2011/6/17,7.7114,7.7995,7.5604,8.4834,6.9394,46572573.58,5092232,7.573
2011/6/20,7.5939,7.6317,7.3842,8.3324,6.8178,51897729.37,5802774,7.5184
2011/6/21,7.5184,7.8121,7.5184,8.2694,6.7674,67110940.43,7328708,7.7408
2011/6/22,7.7618,7.7785,7.6485,8.517,6.9688,44053668.96,4799080,7.6904
2011/6/23,7.6778,7.7785,7.5016,8.4582,6.9226,63647724.65,6964688,7.7701
2011/6/24,7.7492,8.0345,7.7198,8.5463,6.994,213844605.6,22697116,7.9841
2011/6/27,7.9925,8.3072,7.9212,8.7813,7.187,279257123.9,28904158,8.3072
2011/6/28,8.2652,8.4498,8.2233,9.1379,7.4765,244933627.7,24531976,8.3701
2011/7/5,9.2092,9.2092,8.6428,9.2092,7.5352,721404864.7,68690882,8.7813
2011/7/6,8.7813,8.8736,8.5295,9.6581,7.9044,230619032,22157924,8.7351
2011/7/7,8.7267,8.8484,8.5841,9.6078,7.8625,236319908.3,22741212,8.7477
2011/7/8,8.7393,8.8064,8.6344,9.6246,7.875,139591378.5,13408786,8.7729
2011/7/11,8.7561,8.9994,8.6848,9.6498,7.896,333159421.1,31423370,8.9239
2011/7/12,8.8358,8.9701,8.6806,9.8176,8.0303,198633959.8,18852658,8.8862
2011/7/13,8.8484,8.9617,8.7603,9.7756,7.9967,154843597.8,14570960,8.9491
2011/7/14,8.9994,9.1589,8.7687,9.8427,8.0554,208984505.8,19557212,8.9155
2011/7/15,8.8568,8.9911,8.7267,9.8092,8.0261,136848588.2,13022366,8.7981
2011/7/18,8.8526,8.8526,8.5883,9.6791,7.917,137568159.3,13326144,8.6093
2011/7/19,8.5925,8.7603,8.5002,9.4693,7.7492,91482967.67,8913814,8.5295
2011/7/20,8.6009,8.8316,8.4876,9.3812,7.6778,198678182.6,19254338,8.7939
2011/7/21,8.7603,8.9113,8.6764,9.6749,7.9128,184570441.1,17505340,8.8106
2011/7/22,8.8106,8.8526,8.71,9.6917,7.9296,53091878.88,5075208,8.8106
2011/7/25,8.8862,8.8862,8.3072,9.6917,7.9296,137689294.9,13549472,8.454
2011/7/26,8.3324,8.517,8.3324,9.3015,7.6065,45778852.43,4570858,8.3911
2011/7/27,8.3324,8.4876,8.2359,9.2302,7.552,49569407.4,4951816,8.4456
2011/7/28,8.3491,8.433,8.1603,9.2889,7.6023,68467700.53,6923122,8.3533
2011/7/29,8.3114,8.4288,8.1268,9.1882,7.5184,61256283.74,6224614,8.2652
2011/8/1,8.2946,8.3617,8.1813,9.0917,7.4387,48581907.91,4938900,8.2275
2011/8/2,8.2694,8.3911,8.2149,9.0498,7.4051,84066826.86,8498786,8.3156
2011/8/3,8.2652,8.324,8.0974,9.1463,7.4849,68008346.2,6949078,8.1897
2011/8/4,8.2317,8.2442,8.1058,9.0078,7.3716,52283413.14,5378558,8.1352
2011/8/5,7.9002,8.0135,7.7618,8.9491,7.3212,101683697.3,10784672,7.9464
2011/8/8,7.8373,7.9296,7.4765,8.7393,7.1534,92590289.86,10115944,7.703
2011/8/9,7.5897,7.938,7.489,8.475,6.931,85165359.42,9299242,7.8121
2011/8/10,7.9715,8.0932,7.9086,8.5925,7.0317,77643262.26,8129024,7.9925
2011/8/11,7.9254,8.0638,7.8373,8.7939,7.1954,75994525.83,7988906,8.0177
2011/8/12,8.0974,8.3911,7.9967,8.819,7.2163,148980775.1,15180960,8.3911
2011/8/15,8.3869,8.6009,8.3156,9.2302,7.552,147766631.4,14552380,8.5883
2011/8/16,8.5883,8.5967,8.3365,9.4484,7.7282,117368173.2,11666366,8.3491
2011/8/17,8.3575,8.4624,8.2442,9.184,7.5142,72643448.23,7325118,8.2568
2011/8/18,8.2652,8.303,7.9841,9.0834,7.4303,65929855.94,6812866,7.9841
2011/8/19,7.8834,8.0932,7.7911,8.7813,7.187,88748921.57,9379290,7.7995
2011/8/22,7.8163,7.9086,7.552,8.5799,7.0191,91978696.35,10020172,7.6359
2011/8/23,7.6778,7.9044,7.6191,8.3995,6.8723,59404373.87,6451220,7.9002
2011/8/24,7.9254,8.1016,7.7953,8.689,7.1114,77611054.49,8138064,7.8373
2011/8/25,7.8666,8.2862,7.8666,8.6218,7.0527,179935638.2,18615138,8.1477
2011/8/26,8.0974,8.2442,8.0974,8.9617,7.3338,95970354.13,9866136,8.1729
2011/8/29,8.1729,8.5799,8.0554,8.9911,7.3548,202975722.7,20357106,8.3911
2011/8/30,8.4247,8.6218,8.3953,9.2302,7.552,194430866.3,19137544,8.4372
2011/8/31,8.433,8.4918,8.3072,9.2805,7.5939,76670524.48,7681394,8.3324
2011/9/1,8.3911,8.6218,8.3449,9.1673,7.4974,147557155.8,14546558,8.3995
2011/9/2,8.3324,8.4288,8.0764,9.2386,7.5604,108122755.3,10983938,8.0764
2011/9/5,8.0135,8.3659,7.9715,8.8862,7.2709,97002751.52,9927688,8.131
2011/9/6,8.0554,8.3365,8.0135,8.9449,7.317,141975092.1,14524976,8.1813
2011/9/7,8.2988,8.4582,8.1897,8.9994,7.3632,89829416.89,9016038,8.4205
2011/9/8,8.4582,8.8526,8.454,9.2638,7.5772,399516218.4,38558938,8.7267
2011/9/9,8.6806,8.8946,8.517,9.5994,7.8541,194371119.5,18799850,8.5379
2011/9/13,8.4247,8.7183,8.3995,9.3938,7.6862,135458843,13261060,8.6848
2011/9/14,8.8064,8.8694,8.475,9.5533,7.8163,226848353.4,22095232,8.5799
2011/9/15,8.626,8.9491,8.6009,9.44,7.724,262196205.6,25057570,8.7561
2011/9/16,8.7729,8.8694,8.5044,9.633,7.8792,170128256.5,16551290,8.5421
2011/9/19,8.5967,8.6051,8.2778,9.398,7.6862,168991627.3,16834442,8.3072
2011/9/20,8.3072,8.5086,8.3072,9.1379,7.4765,90083985.77,8979436,8.454
2011/9/21,8.4624,8.7855,8.3114,9.3015,7.6065,133662315.3,13003008,8.7393
2011/9/22,8.6135,8.84,8.6051,9.612,7.8666,113317589.2,10917506,8.6344
2011/9/23,8.4792,8.6806,8.4121,9.4987,7.7701,108810735.2,10723410,8.5883
2011/9/26,8.5295,8.7561,8.3407,9.4484,7.7282,148424833.7,14656172,8.3911
2011/9/27,8.5379,8.5379,8.2862,9.2302,7.552,83277499.99,8341516,8.3911
2011/9/28,8.3533,8.4163,8.261,9.2302,7.552,191774951,19302294,8.3827
2011/9/29,8.3324,8.4918,8.2317,9.2218,7.5436,208405209.7,20860604,8.3911
2011/9/30,8.3911,8.4288,7.7198,9.2302,7.552,185858348.7,19165358,8.0764
2011/10/10,8.0764,8.1436,7.917,8.8862,7.2709,63172083.56,6611360,8.0345
2011/10/11,8.1813,8.2442,7.4471,8.84,7.2331,278780607.9,30465132,7.5939
2011/10/12,7.6485,7.9086,7.4681,8.3533,6.8345,119560671.1,12957668,7.8666
2011/10/13,8.0471,8.0471,7.8037,8.6554,7.0821,129269069.4,13785062,7.8876
2011/10/14,7.8457,8.1394,7.8037,8.6764,7.0989,150529920.1,15683942,8.1016
2011/10/17,8.1603,8.1771,7.938,8.9113,7.2919,52845567.52,5530904,8.0974
2011/10/18,8.0303,8.0303,7.7618,8.9071,7.2877,48639915.65,5176420,7.7953
2011/10/19,7.8583,7.9589,7.6485,8.5757,7.015,56552895.54,6111720,7.6778
2011/10/20,7.7156,7.7534,7.4807,8.4456,6.9101,68033005.31,7529502,7.5688
2011/10/21,7.6359,7.6359,7.2163,8.324,6.8136,90039448.03,10271646,7.3464
2011/10/24,7.4177,7.5226,7.1996,8.0806,6.6122,74835485.43,8549256,7.5058
2011/10/25,7.4807,7.7198,7.3632,8.2568,6.7548,94773952.52,10551468,7.6233
2011/10/26,7.6275,7.7576,7.5604,8.3869,6.8597,84063924.19,9180836,7.682
2011/10/27,7.6778,7.8583,7.6778,8.4498,6.9143,65192750.88,7041770,7.7827
2011/10/28,7.8625,7.9128,7.7785,8.5631,7.0066,61272604.14,6556538,7.8541
2011/10/31,7.8289,8.0638,7.7618,8.6386,7.0695,98038945.29,10296430,8.0387
2011/11/1,7.9673,8.1813,7.8834,8.8442,7.2331,79061327.76,8202502,8.0471
2011/11/2,7.9296,8.1226,7.8876,8.8526,7.2415,84106086.94,8796822,8.1058
2011/11/3,8.3911,8.5799,8.1729,8.9155,7.2961,765287641.4,77168480,8.3072
2011/11/4,8.3785,8.8106,8.2317,9.1379,7.4765,452359216.8,44299538,8.7603
2011/11/7,8.7645,9.0582,8.6638,9.6372,7.8834,366220767.7,34641668,8.8023
2011/11/8,8.7183,8.7603,8.4708,9.6833,7.9212,183608809,17934864,8.4834
2011/11/9,8.5002,8.6596,8.3953,9.3309,7.6359,153449895.4,15077646,8.5967
2011/11/10,8.5212,8.7687,8.475,9.4568,7.7366,151440544.7,14724242,8.6051
2011/11/11,8.6051,8.6386,8.4624,9.4651,7.745,114747190.8,11283570,8.5086
2011/11/14,8.5337,8.9029,8.496,9.3603,7.6569,178285070.4,17106250,8.7477
2011/11/15,8.7016,8.7939,8.5925,9.6246,7.875,134138356.2,12952062,8.6848
2011/11/16,8.6428,8.7393,8.3407,9.5533,7.8163,90259790.28,8911244,8.4037
2011/11/17,8.4037,8.5295,8.3701,9.2428,7.5646,94093684.72,9315950,8.4288
2011/11/18,8.3491,8.517,8.2275,9.2722,7.5855,95004768.75,9527398,8.2652
2011/11/21,8.2149,8.3785,8.0513,9.0917,7.4387,126371336.1,12959618,8.0974
2011/11/22,7.9799,8.2442,7.9799,8.9071,7.2877,87766226.8,9024068,8.1687
2011/11/23,8.2023,8.2233,8.0554,8.9869,7.3506,35020485.18,3609136,8.1226
2011/11/24,8.0974,8.2652,8.0974,8.9365,7.3086,43555080.79,4459510,8.2191
2011/11/25,8.1981,8.3407,8.1813,9.0414,7.3967,73906826.77,7487088,8.2317
2011/11/28,8.2862,8.5799,8.2484,9.054,7.4093,131187933.8,13031284,8.5295
2011/11/30,8.5925,8.5925,8.131,9.3812,7.6778,129071342.5,13018536,8.2862
2011/12/1,8.4792,8.5757,8.3282,9.1169,7.4597,150391892.7,14927338,8.4121
2011/12/2,8.3407,8.4121,8.1603,9.2554,7.573,79111583.9,8050162,8.1645
2011/12/5,8.2065,8.261,7.7408,8.9827,7.3464,124687053.4,13272142,7.7743
2011/12/6,7.7618,7.8037,7.6191,8.5505,6.9982,85145896.02,9308764,7.7827
2011/12/7,7.7827,7.9296,7.7534,8.5631,7.0066,56286029.78,6026806,7.8247
2011/12/8,7.8247,7.896,7.5939,8.6093,7.0443,40383123.54,4357840,7.8079
2011/12/9,7.7282,7.8708,7.6275,8.5883,7.0275,45037642.36,4902408,7.7114
2011/12/12,7.682,7.8373,7.6149,8.4834,6.9394,41931002.6,4582498,7.6611
2011/12/13,7.6569,7.7114,7.4849,8.4288,6.8933,120837495.1,13401404,7.531
2011/12/14,7.5436,7.7156,7.5394,8.2862,6.78,83462659.09,9176436,7.6191
2011/12/15,7.6275,7.6569,7.3296,8.3827,6.8555,76787123.5,8646048,7.4639
2011/12/16,7.4681,7.7408,7.3967,8.2107,6.7171,75522956.82,8442664,7.7156
2011/12/19,7.6569,7.8037,7.552,8.4876,6.9436,73065933.93,8017174,7.7827
2011/12/20,7.7785,7.8834,7.6988,8.5631,7.0066,56229986.27,6059392,7.7953
2011/12/21,7.8415,7.8876,7.489,8.5757,7.015,63728719.27,6937826,7.573
2011/12/22,7.3884,7.5646,7.2289,8.3324,6.8178,88871599.47,10147572,7.2793
2011/12/23,7.3422,7.4177,7.2373,8.0093,6.5534,41027967.45,4698792,7.2877
2011/12/26,7.2583,7.3967,7.2373,8.0177,6.5576,38095083.81,4360790,7.2877
2011/12/27,7.2877,7.3338,7.0066,8.0177,6.5576,53637346.96,6291332,7.0233
2011/12/28,7.0066,7.0485,6.5241,7.724,6.3227,74656909.68,9250692,6.7129
2011/12/29,6.7129,6.8345,6.6248,7.3842,6.0416,52400225.16,6556608,6.6667
2011/12/30,6.629,7.0275,6.629,7.3338,5.9996,81139110.11,9907712,7.0275
2012/1/4,7.0905,7.1282,6.7129,7.7324,6.3269,44936982.5,5434608,6.7213
2012/1/5,6.7129,6.7842,6.2807,7.3925,6.05,96566979.29,12542256,6.4402
2012/1/6,6.4192,6.5702,6.2849,7.0863,5.7982,64154197.22,8399700,6.4192
2012/1/9,6.4318,6.7506,6.3395,7.0611,5.7773,73852058.7,9460728,6.7087
2012/1/10,6.7129,7.0275,6.7129,7.38,6.0374,131448262.1,15950470,6.9185
2012/1/11,6.9562,7.0275,6.8639,7.6107,6.2262,65425142.51,7916318,6.9436
2012/1/12,6.9436,6.9856,6.8094,7.6401,6.2514,51110325.04,6227004,6.8597
2012/1/13,6.8471,6.952,6.545,7.5478,6.1758,66154851.01,8308102,6.587
2012/1/16,6.545,6.545,6.3311,7.2457,5.9283,67346182.58,8791694,6.3898
2012/1/17,6.3646,6.7548,6.3646,7.0275,5.7521,84554543.42,10795492,6.7045
2012/1/18,6.7129,6.7632,6.587,7.3758,6.0332,62893374.72,7906404,6.5996
2012/1/19,6.6667,6.7674,6.5576,7.2583,5.9409,75828158.95,9540814,6.7674
2012/1/20,6.8262,7.0485,6.7422,7.4429,6.0919,74755846.58,9059164,7.0485
2012/1/30,7.0443,7.1492,6.8597,7.7534,6.3437,73671762.48,8820336,6.8933
2012/1/31,7.1408,7.2877,7.0401,7.5813,6.2052,150574828.4,17726124,7.1324
2012/2/1,7.0905,7.2667,7.0527,7.8457,6.4192,113834941.1,13290510,7.1744
2012/2/2,7.2751,7.2793,7.1031,7.8918,6.4569,158237334.8,18480388,7.2583
2012/2/3,7.2331,7.2373,7.0485,7.9841,6.5325,165054346.8,19359950,7.1702
2012/2/6,7.1744,7.1996,7.0695,7.8876,6.4527,114238642.7,13418262,7.1828
2012/2/7,7.166,7.166,6.9646,7.9002,6.4653,90373646.91,10794580,7.0024
2012/2/8,6.9478,7.124,6.9143,7.703,6.3017,190608824.8,22802014,7.1156
2012/2/9,7.0821,7.2583,7.0443,7.8289,6.4024,163040415.6,19028414,7.1786
2012/2/10,7.1408,7.2457,7.0989,7.896,6.4611,106469001.4,12434172,7.1996
2012/2/13,7.1324,7.2499,7.0653,7.9212,6.4779,87088795.5,10160892,7.1954
2012/2/14,7.1996,7.3128,7.1576,7.917,6.4737,96611015.11,11213804,7.3002
2012/2/15,7.2835,7.4135,7.2793,8.0303,6.5702,124455790.9,14188408,7.359
2012/2/16,7.3422,7.4051,7.1954,8.0932,6.6248,78217172.55,8999718,7.2583
2012/2/17,7.3422,7.38,7.1282,7.9841,6.5325,69721676.34,8125352,7.1702
2012/2/20,7.2793,7.3002,7.1324,7.8876,6.4527,81467978.58,9496464,7.1534
2012/2/21,7.1618,7.2038,7.0821,7.8708,6.4402,71775492.75,8420250,7.1744
2012/2/22,7.1786,7.4597,7.145,7.8918,6.4569,244706741.2,28098284,7.4471
2012/2/23,7.4429,7.4932,7.3464,8.1939,6.7045,146493542.2,16578340,7.3967
2012/2/24,7.4051,7.489,7.359,8.1352,6.6583,108456381.1,12262084,7.4555
2012/2/27,7.489,7.6611,7.4555,8.2023,6.7087,208763115.5,23200252,7.4765
2012/2/28,7.4723,7.6653,7.4471,8.2233,6.7297,191735456.2,21316200,7.6275
2012/2/29,7.5939,7.6569,7.4932,8.3911,6.8639,131446754.6,14586584,7.573
2012/3/1,7.5016,7.5981,7.4681,8.3324,6.8178,61578658.46,6864256,7.5142
2012/3/2,7.5562,7.703,7.51,8.2652,6.7632,131824184.4,14518534,7.6569
2012/3/5,7.6988,7.6988,7.5436,8.4247,6.8933,109160542.1,12010442,7.5688
2012/3/6,7.5394,7.5897,7.3925,8.324,6.8136,87900458.4,9906912,7.4597
2012/3/7,7.3632,7.489,7.3464,8.2065,6.7129,83907637.92,9520738,7.3506
2012/3/8,7.4219,7.4513,7.3548,8.0848,6.6164,73764753.58,8366470,7.4261
2012/3/9,7.4765,7.5688,7.4345,8.1687,6.6835,116203870.3,12966922,7.552
2012/3/12,7.5562,7.6527,7.4639,8.3072,6.7968,132831973.2,14714558,7.5813
2012/3/13,7.573,7.6023,7.51,8.3407,6.822,81447499.45,9037876,7.5897
2012/3/14,7.6359,7.7743,7.3842,8.3491,6.8303,245483028.5,27088122,7.4135
2012/3/15,7.3967,7.7114,7.3842,8.1561,6.6709,160580345.5,17841486,7.5897
2012/3/16,7.5981,7.7198,7.4974,8.3491,6.8303,176324847.5,19388852,7.6778
2012/3/19,7.6988,7.8247,7.6359,8.4456,6.9101,165272023.6,17916548,7.7995
2012/3/20,7.7618,7.7743,7.4932,8.5799,7.0191,136557045.4,15060624,7.51
2012/3/21,7.5562,7.5855,7.3212,8.261,6.759,135896840.5,15391908,7.3842
2012/3/22,7.3884,7.4051,7.1954,8.1226,6.6457,101439231.1,11684270,7.3674
2012/3/23,7.3212,7.3254,7.1996,8.1058,6.629,77294456.22,8935592,7.2415
2012/3/26,7.2415,7.3464,7.2038,7.9673,6.5157,38206566.86,4402050,7.2877
2012/3/28,7.2709,7.2709,7.0066,8.0177,6.5576,81655604.34,9647622,7.0485
2012/3/29,7.0401,7.0401,6.8387,7.7534,6.3437,62871067.36,7657616,6.9394
2012/3/30,6.9394,7.0233,6.9268,7.6317,6.2472,39370521.8,4731092,7.0024
2012/4/5,6.9856,7.1702,6.9017,7.703,6.3017,65686922.8,7815912,7.1366
2012/4/6,7.1198,7.2373,7.0611,7.8499,6.4234,60920250.38,7137054,7.1744
2012/4/9,7.145,7.145,7.0191,7.8918,6.4569,54535140.77,6452608,7.0989
2012/4/10,7.0989,7.1618,6.9436,7.8079,6.3898,41543969.31,4945978,7.1324
2012/4/11,7.0863,7.2038,7.0443,7.8457,6.4192,33261463.59,3910412,7.166
2012/4/12,7.1828,7.2541,7.0989,7.8834,6.4486,95929258.07,11199386,7.2541
2012/4/13,7.3632,7.4261,7.2163,7.9799,6.5283,155850948.4,17884870,7.2961
2012/4/16,7.2205,7.2583,7.0863,8.0261,6.566,93399848.31,10956050,7.0947
2012/4/17,7.0863,7.1618,7.0611,7.8037,6.3856,44572119.98,5255860,7.0989
2012/4/18,7.1031,7.2163,7.0737,7.8079,6.3898,112658173.1,13216380,7.2079
2012/4/19,7.2079,7.2331,7.1031,7.9296,6.4863,113591057.2,13319938,7.1408
2012/4/20,7.1324,7.2247,7.0737,7.8541,6.4276,235658149.2,27687122,7.2038
2012/4/23,7.187,7.2247,7.0611,7.9254,6.4821,92433729.18,10849864,7.1031
2012/4/24,7.0863,7.2751,6.9982,7.8121,6.394,208371348.8,24484600,7.1324
2012/4/25,7.1576,7.2541,7.0989,7.8457,6.4192,152513329.3,17816930,7.2373
2012/4/26,7.2163,7.2583,7.0275,7.9631,6.5157,167339662.5,19703808,7.0821
2012/4/27,7.0989,7.1282,6.8303,7.7911,6.373,210611273.9,25529958,6.8933
2012/5/2,7.0066,7.145,6.931,7.5813,6.2052,223905825.2,26647128,7.1114
2012/5/3,7.1073,7.3044,7.0737,7.8247,6.3982,240269158.8,27945898,7.2415
2012/5/4,7.2289,7.3506,7.1534,7.9673,6.5157,237040938.7,27449584,7.317
2012/5/7,7.2667,7.4849,7.2457,8.0471,6.587,235906272,26870826,7.4765
2012/5/8,7.4555,7.5268,7.3632,8.2233,6.7297,133303489.7,14992294,7.4723
2012/5/9,7.4051,7.4261,7.2373,8.2191,6.7255,142455183.3,16375598,7.2793
2012/5/10,7.2877,7.3212,7.0947,8.0093,6.5534,119122621.6,13898914,7.1408
2012/5/11,7.124,7.2038,6.9604,7.8541,6.4276,175030900.9,20823638,6.994
2012/5/14,7.0443,7.145,6.973,7.6946,6.2933,95556421.69,11365886,7.0443
2012/5/15,6.9982,7.0401,6.8933,7.7492,6.3395,105693918.8,12764526,6.9646
2012/5/16,6.9688,7.0233,6.8178,7.6611,6.2681,110393190,13440254,6.8303
2012/5/17,6.8178,6.9185,6.8136,7.5142,6.1465,57515867.33,7022730,6.9143
2012/5/18,6.8765,6.8765,6.7884,7.6065,6.222,76300007.14,9392486,6.7968
2012/5/21,6.7968,6.8513,6.759,7.4765,6.1171,53215431.24,6553778,6.822
2012/5/22,6.8387,6.952,6.8303,7.5058,6.1381,85833899.18,10435266,6.9226
2012/5/23,6.9352,6.9898,6.8345,7.6149,6.2304,78498621,9502402,6.8933
2012/5/24,6.8639,6.8933,6.7758,7.5813,6.2052,62246956.65,7655670,6.7884
2012/5/25,6.7884,6.8303,6.7045,7.4681,6.1087,46914532.34,5829020,6.7129
2012/5/28,6.6709,6.7129,6.4569,7.3842,6.0416,156715574.2,20133704,6.6206
2012/5/30,6.7045,6.78,6.6751,7.2835,5.9577,125112090.5,15591744,6.738
2012/5/31,6.7045,6.7171,6.6374,7.4135,6.0626,95759629.22,12039640,6.7087
2012/6/1,6.6709,6.7674,6.6709,7.38,6.0374,78688218.82,9794110,6.7548
